"Checkout","Checkout"
"Edit","Edit"
"You will be redirected to the payment system website in a few seconds.","You will be redirected to the payment system website in a few seconds."
"You will be redirected to Banca Sella in a few seconds.","You will be redirected to Banca Sella in a few seconds."
"You are redirecting to issuing bank for 3d authentification","You are redirecting to issuing bank for 3d authentification"
"Credit Card Data","Credit Card Data"
"Credit Card Number","Credit Card Number"
"Expiration Date","Expiration Date"
"Year","Year"
"Month","Month"
"CVV2 / 4DBC","CVV2 / 4DBC"
"Name on Card","Name on Card"
"Email","Email"
"* Required Fields","* Required Fields"
"Send","Send"
"You are redirecting to Banca Sella for completion of payment","You are redirecting to Banca Sella for completion of payment"
"Click <a href=""%s"">here</a> if you are not redirected within 10 seconds...","Click <a href=""%s"">here</a> if you are not redirected within 10 seconds..."
"Payment has been declined. Please try again.","Payment has been declined. Please try again."
"Unable to set Payment Method.","Unable to set Payment Method."
"Failed to update the profile.","Failed to update the profile."
"Specified profile does not exist.","Specified profile does not exist."
"Successfully retrieved a new payment token","Successfully retrieved a new payment token"
"Unable to retrieve a new payment token","Unable to retrieve a new payment token"
"There was an error processing your order. Please contact us or try again later.","There was an error processing your order. Please contact us or try again later."
"Payment transaction not authorized: %s.","Payment transaction not authorized: %s."
"You are waiting the completion of payment",""
"Please wait...","Please wait..."
"Payment authorization error","Payment authorization error"
"Complete payment on Banca Sella website","Complete payment on Banca Sella website"
"Send Credit Card Data","Send Credit Card Data"
"Please correct the highlighted fields","Please correct the highlighted fields"
"3D secure","3D secure"
